Player,Actual,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch
Christian McCaffrey,312,67.875,0.4375,0.125,5,7.0625,7.3125,21,27.1875,40.6875,8.1,0.3125,2.3125,70.8,0.125,1.375,40,37,3.7,12.3125,5.5,67.875,0.4375,0.125,5,7.0625,7.3125,21,27.1875,40.6875,8.1,0.3125,2.3125,70.8,0.125,1.375,40,37,3.7,12.3125,5.5
Ezekiel Elliott,303.1,129.84,1,0.24,2.32,3.08,22.56,21.5,104.56,25.28,10.8,0.12,0.68,75.25,0.88,6.08,45,77.5,4.6,24.88,5.15,125.2,0.9,0.1,2.6,3.8,24.2,22,98.3,26.9,10.3,0.2,0.6,68.4,0.7,5.7,30,72,4.1,26.8,4.7
Ezekiel Elliott,241.7,132.9333333,1.066666667,0.333333333,2.133333333,2.6,21.46666667,21,108.7333333,24.2,11.3,0.066666667,0.733333333,82.1,1,6.333333333,60,83,5.1,23.6,5.6,132.9333333,1.066666667,0.333333333,2.133333333,2.6,21.46666667,21,108.7333333,24.2,11.3,0.066666667,0.733333333,82.1,1,6.333333333,60,83,5.1,23.6,5.6
Derrick Henry,221.8,48.61290323,0.35483871,0.032258065,0.774193548,1.032258065,9.225806452,22.5,39.80645161,8.806451613,11.45,0.032258065,0.290322581,75.7,0.322580645,2.225806452,48.5,47.5,4.35,10,4.9,55,0.375,0.0625,0.6875,1.0625,11,23,46.5,8.5,12.4,0.0625,0.25,64.7,0.3125,2.5,75,66,4.2,11.6875,4.7
Derrick Henry,175,41.8,0.333333333,0,0.866666667,1,7.333333333,22,32.66666667,9.133333333,10.5,0,0.333333333,86.7,0.333333333,1.933333333,22,29,4.5,8.2,5.1,41.8,0.333333333,0,0.866666667,1,7.333333333,22,32.66666667,9.133333333,10.5,0,0.333333333,86.7,0.333333333,1.933333333,22,29,4.5,8.2,5.1
Michael Thomas,231.5,76.83870968,0.451612903,0.064516129,6.322580645,8.709677419,0,23.5,0,76.83870968,12.2,0.451612903,4.290322581,72.9,0,0,0,44.5,0,6.322580645,12.2,77.8125,0.3125,0,6.5,9.3125,0,24,0,77.8125,12,0.3125,4.4375,69.8,0,0,0,43,0,6.5,12
Michael Thomas,190,75.8,0.6,0.133333333,6.133333333,8.066666667,0,23,0,75.8,12.4,0.6,4.133333333,76,0,0,0,46,0,6.133333333,12.4,75.8,0.6,0.133333333,6.133333333,8.066666667,0,23,0,75.8,12.4,0.6,4.133333333,76,0,0,0,46,0,6.133333333,12.4
Leonard Fournette,125.4,103.2307692,0.769230769,0.153846154,2.769230769,3.692307692,20.61538462,22,80,23.23076923,8.4,0.076923077,1.384615385,75,0.692307692,3.923076923,90,28,3.9,23.38461538,4.4,103.2307692,0.769230769,0.153846154,2.769230769,3.692307692,20.61538462,22,80,23.23076923,8.4,0.076923077,1.384615385,75,0.692307692,3.923076923,90,28,3.9,23.38461538,4.4
Dalvin Cook,136.5,111,0.5,0.25,2.75,4,18.5,22,88.5,22.5,8.2,0,0.75,68.8,0.5,4,33,36,4.8,21.25,5.2,111,0.5,0.25,2.75,4,18.5,22,88.5,22.5,8.2,0,0.75,68.8,0.5,4,33,36,4.8,21.25,5.2
Aaron Jones,177.9,39.16666667,0.333333333,0,0.75,1.5,6.75,23,37.33333333,1.833333333,2.4,0,0.166666667,50,0.333333333,1.916666667,46,9,5.5,7.5,5.2,39.16666667,0.333333333,0,0.75,1.5,6.75,23,37.33333333,1.833333333,2.4,0,0.166666667,50,0.333333333,1.916666667,46,9,5.5,7.5,5.2
Austin Ekeler,164.3,33.6875,0.3125,0.125,1.6875,2.1875,2.9375,22,16.25,17.4375,10.3,0.1875,0.75,77.1,0.125,0.8125,35,38,5.5,4.625,7.3,33.6875,0.3125,0.125,1.6875,2.1875,2.9375,22,16.25,17.4375,10.3,0.1875,0.75,77.1,0.125,0.8125,35,38,5.5,4.625,7.3
Chris Carson,223.4,66.75,0.25,0,1.75,2,12.25,23,52,14.75,8.4,0.25,0.75,87.5,0,3.25,30,10,4.2,14,4.8,66.75,0.25,0,1.75,2,12.25,23,52,14.75,8.4,0.25,0.75,87.5,0,3.25,30,10,4.2,14,4.8
Joe Mixon,240.9,65.21428571,0.285714286,0.214285714,2.142857143,2.428571429,12.71428571,21,44.71428571,20.5,9.6,0,0.714285714,88.2,0.285714286,2.785714286,25,67,3.5,14.85714286,4.4,65.21428571,0.285714286,0.214285714,2.142857143,2.428571429,12.71428571,21,44.71428571,20.5,9.6,0,0.714285714,88.2,0.285714286,2.785714286,25,67,3.5,14.85714286,4.4
Julio Jones,253.4,96.45263158,0.452631579,0.084210526,6.157894737,9.736842105,0.157894737,25,1.147368421,95.30526316,15.65714286,0.452631579,4.389473684,63.22857143,0,0.105263158,8.571428571,74,5.328571429,6.315789474,15.38571429,91.1875,0.1875,0,5.5,9.25,0.0625,28,0.9375,90.25,16.4,0.1875,4.1875,59.5,0,0.0625,15,53,15,5.5625,16.4
Julio Jones,197.9,97.51898734,0.506329114,0.101265823,6.291139241,9.835443038,0.17721519,24.5,1.189873418,96.32911392,15.53333333,0.506329114,4.430379747,63.85,0,0.113924051,7.5,77.5,3.716666667,6.46835443,15.21666667,100.6428571,0.428571429,0,5.928571429,9.214285714,0,27,0,100.6428571,17,0.428571429,4.571428571,64.3,0,0,0,75,0,5.928571429,17
Julio Jones,208.9,96.84615385,0.523076923,0.123076923,6.369230769,9.969230769,0.215384615,24,1.446153846,95.4,15.24,0.523076923,4.4,63.76,0,0.138461538,9,78,4.46,6.584615385,14.86,116.9375,0.5,0.1875,8.5,12.6875,0,26,0,116.9375,13.8,0.5,5.8125,67,0,0,0,70,0,8.5,13.8
Julio Jones,275.6,90.28571429,0.530612245,0.102040816,5.673469388,9.081632653,0.285714286,23.5,1.918367347,88.36734694,15.6,0.530612245,3.93877551,62.95,0,0.183673469,11.25,80,5.575,5.959183673,15.125,106.2666667,0.4,0.133333333,6.933333333,10.86666667,0.066666667,25,0.066666667,106.2,15.3,0.4,5.066666667,63.8,0,0.066666667,1,79,1,7,15.2
Julio Jones,229.9,83.23529412,0.588235294,0.088235294,5.117647059,8.294117647,0.382352941,23,2.735294118,80.5,15.7,0.588235294,3.441176471,62.66666667,0,0.235294118,14.66666667,80.33333333,7.1,5.5,15.1,117.4,0.4,0.4,8.2,11.8,0.2,24,1.4,116,14.1,0.4,5,69.5,0,0.2,7,81,7,8.4,14
Julio Jones,79.7,77.34482759,0.620689655,0.034482759,4.586206897,7.689655172,0.413793103,22.5,2.965517241,74.37931034,16.5,0.620689655,3.172413793,59.25,0,0.24137931,18.5,80,7.15,5,15.65,76.75,0.625,0,4.9375,8,0.375,23,1.875,74.875,15.2,0.625,3.5,61.7,0,0.1875,18,80,5,5.3125,14.4
Julio Jones,212.3,78.07692308,0.615384615,0.076923077,4.153846154,7.307692308,0.461538462,22,4.307692308,73.76923077,17.8,0.615384615,2.769230769,56.8,0,0.307692308,19,80,9.3,4.615384615,16.9,78.07692308,0.615384615,0.076923077,4.153846154,7.307692308,0.461538462,22,4.307692308,73.76923077,17.8,0.615384615,2.769230769,56.8,0,0.307692308,19,80,9.3,4.615384615,16.9
Chris Godwin,142.2,32.8125,0.0625,0,2.125,3.4375,0,21,0,32.8125,15.4,0.0625,1.6875,61.8,0,0,0,70,0,2.125,15.4,32.8125,0.0625,0,2.125,3.4375,0,21,0,32.8125,15.4,0.0625,1.6875,61.8,0,0,0,70,0,2.125,15.4
Alvin Kamara,318.2,97.125,0.8125,0.0625,5.0625,6.25,7.5,22,45.5,51.625,10.2,0.3125,2.375,81,0.5,2.625,74,40,6.1,12.5625,7.7,97.125,0.8125,0.0625,5.0625,6.25,7.5,22,45.5,51.625,10.2,0.3125,2.375,81,0.5,2.625,74,40,6.1,12.5625,7.7
Mark Ingram,150.5,72.23404255,0.510638298,0.127659574,2.20212766,2.755319149,12.58510638,25,57.04255319,15.19148936,6.557142857,0.042553191,0.765957447,76.15714286,0.468085106,2.946808511,49.71428571,28.14285714,4.514285714,14.78723404,4.785714286,96.25,0.75,0.1875,3.625,4.4375,14.375,28,70.25,26,7.2,0,1.1875,81.7,0.75,3.25,72,54,4.9,18,5.3
Mark Ingram,273,67.30769231,0.461538462,0.115384615,1.91025641,2.41025641,12.21794872,24.5,54.33333333,12.97435897,6.45,0.051282051,0.679487179,75.23333333,0.41025641,2.884615385,46,23.83333333,4.45,14.12820513,4.7,85.125,0.625,0.125,2.875,3.625,12.8125,27,65.1875,19.9375,6.9,0.25,1.125,79.3,0.375,3.125,75,22,5.1,15.6875,5.4
Mark Ingram,228.2,62.70967742,0.419354839,0.112903226,1.661290323,2.096774194,12.06451613,24,51.53225806,11.17741935,6.36,0,0.564516129,74.42,0.419354839,2.822580645,40.2,24.2,4.32,13.72580645,4.56,97.83333333,0.5,0.166666667,4.166666667,5,13.83333333,26,64.08333333,33.75,8.1,0,1.833333333,83.3,0.5,3.916666667,70,59,4.6,18,5.4
Mark Ingram,202.4,54.28,0.4,0.1,1.06,1.4,11.64,23.5,48.52,5.76,5.925,0,0.26,72.2,0.4,2.56,32.75,15.5,4.25,12.7,4.35,85.30769231,0.692307692,0.230769231,2.230769231,2.769230769,17.38461538,25,74.15384615,11.15384615,5,0,0.384615385,80.6,0.692307692,4,31,14,4.3,19.61538462,4.3
Mark Ingram,191.9,43.37837838,0.297297297,0.054054054,0.648648649,0.918918919,9.621621622,23,39.51351351,3.864864865,6.233333333,0,0.216216216,69.4,0.297297297,2.054054054,33.33333333,16,4.233333333,10.27027027,4.366666667,41.27272727,0.090909091,0.090909091,0.636363636,1,7.090909091,24,35.09090909,6.181818182,9.7,0,0.272727273,63.6,0.090909091,1.636363636,34,23,4.9,7.727272727,5.3
Mark Ingram,69.9,44.26923077,0.384615385,0.038461538,0.653846154,0.884615385,10.69230769,22.5,41.38461538,2.884615385,4.5,0,0.192307692,72.3,0.384615385,2.230769231,33,12.5,3.9,11.34615385,3.9,39.4375,0.3125,0,0.375,0.625,9.75,23,37.625,1.8125,4.8,0,0.125,60,0.3125,1.8125,31,16,3.9,10.125,3.9
Mark Ingram,115.6,52,0.5,0.1,1.1,1.3,12.2,22,47.4,4.6,4.2,0,0.3,84.6,0.5,2.9,35,9,3.9,13.3,3.9,52,0.5,0.1,1.1,1.3,12.2,22,47.4,4.6,4.2,0,0.3,84.6,0.5,2.9,35,9,3.9,13.3,3.9
Le'Veon Bell,311.1,128.7234043,0.659574468,0.106382979,4.829787234,6.191489362,19.31914894,22.5,86.06382979,42.65957447,8.275,0.106382979,1.957446809,79.825,0.553191489,4.787234043,52.5,35.75,4.5,24.14893617,5.25,157,0.75,0.333333333,6.25,7.833333333,21.75,24,105.6666667,51.33333333,8.2,0.166666667,2.666666667,79.8,0.583333333,5.833333333,44,32,4.9,28,5.6
Le'Veon Bell,285.4,119.0285714,0.628571429,0.028571429,4.342857143,5.628571429,18.48571429,22,79.34285714,39.68571429,8.3,0.085714286,1.714285714,79.83333333,0.542857143,4.428571429,55.33333333,37,4.366666667,22.82857143,5.133333333,115.3333333,0.5,0,4,4.333333333,18.83333333,23,92.66666667,22.66666667,5.7,0,0.666666667,92.3,0.5,4.5,42,20,4.9,22.83333333,5.1
Le'Veon Bell,110.7,119.7931034,0.655172414,0.034482759,4.413793103,5.896551724,18.4137931,21.5,76.5862069,43.20689655,9.6,0.103448276,1.931034483,73.6,0.551724138,4.413793103,62,45.5,4.1,22.82758621,5.15,138.4375,0.6875,0,5.1875,6.5625,18.125,22,85.0625,53.375,10.3,0.1875,2.5625,79,0.5,4.6875,81,48,4.7,23.3125,5.9
Le'Veon Bell,349,96.84615385,0.615384615,0.076923077,3.461538462,5.076923077,18.76923077,21,66.15384615,30.69230769,8.9,0,1.153846154,68.2,0.615384615,4.076923077,43,43,3.5,22.23076923,4.4,96.84615385,0.615384615,0.076923077,3.461538462,5.076923077,18.76923077,21,66.15384615,30.69230769,8.9,0,1.153846154,68.2,0.615384615,4.076923077,43,43,3.5,22.23076923,4.4
Robert Woods,221.1,47.33333333,0.246376812,0.057971014,3.753623188,6.231884058,0.086956522,23,0.492753623,46.84057971,12.62,0.246376812,2.289855072,60.28,0,0.028985507,5.4,51.8,4,3.84057971,12.46,66.08333333,0.416666667,0.083333333,4.666666667,7.083333333,0.166666667,25,1,65.08333333,13.9,0.416666667,3,65.9,0,0,8,94,6,4.833333333,13.7
Robert Woods,125.3,43.38596491,0.210526316,0.052631579,3.561403509,6.052631579,0.070175439,22.5,0.385964912,43,12.3,0.210526316,2.140350877,58.875,0,0.035087719,4.75,41.25,3.5,3.631578947,12.15,47.61538462,0.076923077,0,3.923076923,5.846153846,0.076923077,24,0.461538462,47.15384615,12,0.076923077,2.615384615,67.1,0,0.076923077,6,34,6,4,11.9
Robert Woods,85.4,42.13636364,0.25,0.068181818,3.454545455,6.113636364,0.068181818,22,0.363636364,41.77272727,12.4,0.25,2,56.13333333,0,0.022727273,4.333333333,43.66666667,2.666666667,3.522727273,12.23333333,39.42857143,0.214285714,0.142857143,3.357142857,5.714285714,0.071428571,23,0,39.42857143,11.7,0.214285714,1.928571429,58.8,0,0,0,37,0,3.428571429,11.5
Robert Woods,82.7,43.4,0.266666667,0.033333333,3.5,6.3,0.066666667,21.5,0.533333333,42.86666667,12.75,0.266666667,2.033333333,54.8,0,0.033333333,6.5,47,4,3.566666667,12.6,43.6875,0.3125,0.0625,4.0625,6.5,0,22,0,43.6875,10.8,0.3125,2.1875,62.5,0,0,0,37,0,4.0625,10.8
Robert Woods,115.4,43.07142857,0.214285714,0,2.857142857,6.071428571,0.142857143,21,1.142857143,41.92857143,14.7,0.214285714,1.857142857,47.1,0,0.071428571,13,57,8,3,14.4,43.07142857,0.214285714,0,2.857142857,6.071428571,0.142857143,21,1.142857143,41.92857143,14.7,0.214285714,1.857142857,47.1,0,0.071428571,13,57,8,3,14.4
Travis Kelce,227.1,60.96875,0.34375,0.09375,4.796875,6.703125,0.046875,26,0.03125,60.9375,10.16,0.34375,3.03125,57.5,0,0.03125,-0.2,40,-0.3,4.84375,10.08,69.66666667,0.533333333,0,5.533333333,8.133333333,0.133333333,28,0.466666667,69.2,12.5,0.533333333,3.533333333,68,0,0.133333333,4,44,3.5,5.666666667,12.3
Travis Kelce,180,58.30612245,0.285714286,0.12244898,4.571428571,6.265306122,0.020408163,25.5,-0.102040816,58.40816327,9.575,0.285714286,2.87755102,54.875,0,0,-1.25,39,-1.25,4.591836735,9.525,70,0.25,0,5.3125,7.3125,0.0625,27,-0.3125,70.3125,13.2,0.25,3.4375,72.6,0,0,-5,80,-5,5.375,13
Travis Kelce,163.5,52.63636364,0.303030303,0.181818182,4.212121212,5.757575758,0,25,0,52.63636364,8.366666667,0.303030303,2.606060606,48.96666667,0,0,0,25.33333333,0,4.212121212,8.366666667,54.6875,0.3125,0.125,4.5,6.4375,0,26,0,54.6875,12.2,0.3125,2.5,69.9,0,0,0,42,0,4.5,12.2
Travis Kelce,133.5,50.70588235,0.294117647,0.235294118,3.941176471,5.117647059,0,24.5,0,50.70588235,6.45,0.294117647,2.705882353,38.5,0,0,0,17,0,3.941176471,6.45,53.875,0.3125,0.25,4.1875,5.4375,0,25,0,53.875,12.9,0.3125,2.875,77,0,0,0,34,0,4.1875,12.9
Travis Kelce,131.2,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
Keenan Allen,9.3,69.02702703,0.432432432,0.135135135,5.810810811,8.513513514,0,22,0,69.02702703,11.9,0.432432432,3.486486486,68.83333333,0,0,0,38.66666667,0,5.810810811,11.9,90.625,0.5,0.125,8.375,11.125,0,23,0,90.625,10.8,0.5,4.25,75.3,0,0,0,38,0,8.375,10.8
Keenan Allen,111.5,63.06896552,0.413793103,0.137931034,5.103448276,7.793103448,0,21.5,0,63.06896552,12.45,0.413793103,3.275862069,65.6,0,0,0,39,0,5.103448276,12.45,55.92857143,0.285714286,0.142857143,5.5,8.642857143,0,22,0,55.92857143,10.2,0.285714286,2.928571429,63.6,0,0,0,35,0,5.5,10.2
Keenan Allen,118.8,69.73333333,0.533333333,0.133333333,4.733333333,7,0,21,0,69.73333333,14.7,0.533333333,3.6,67.6,0,0,0,43,0,4.733333333,14.7,69.73333333,0.533333333,0.133333333,4.733333333,7,0,21,0,69.73333333,14.7,0.533333333,3.6,67.6,0,0,0,43,0,4.733333333,14.7
DeVante Parker,43.9,44.37209302,0.186046512,0.023255814,3.23255814,5.418604651,0,23,0,44.37209302,14.7,0.186046512,2.069767442,58.6,0,0,0,47,0,3.23255814,14.7,51.53846154,0.076923077,0.076923077,4.384615385,7.384615385,0,24,0,51.53846154,11.8,0.076923077,2.615384615,59.4,0,0,0,36,0,4.384615385,11.8
DeVante Parker,88,41.26666667,0.233333333,0,2.733333333,4.566666667,0,22.5,0,41.26666667,16.15,0.233333333,1.833333333,58.2,0,0,0,52.5,0,2.733333333,16.15,49.6,0.266666667,0,3.733333333,5.8,0,23,0,49.6,13.3,0.266666667,2.333333333,64.4,0,0,0,56,0,3.733333333,13.3
DeVante Parker,115.9,32.93333333,0.2,0,1.733333333,3.333333333,0,22,0,32.93333333,19,0.2,1.333333333,52,0,0,0,49,0,1.733333333,19,32.93333333,0.2,0,1.733333333,3.333333333,0,22,0,32.93333333,19,0.2,1.333333333,52,0,0,0,49,0,1.733333333,19
Amari Cooper,170,63.13043478,0.391304348,0.086956522,4.413043478,7.782608696,0.108695652,22,0.02173913,63.10869565,14.33333333,0.391304348,2.695652174,56.1,0,0.02173913,2,73,1,4.52173913,13.96666667,48.85714286,0.5,0.071428571,3.428571429,6.857142857,0.071428571,23,0.285714286,48.57142857,14.2,0.5,2,50,0,0.071428571,4,87,4,3.5,14
Amari Cooper,122.9,69.375,0.34375,0.09375,4.84375,8.1875,0.125,21.5,-0.09375,69.46875,14.4,0.34375,3,59.15,0,0,1,66,-0.5,4.96875,13.95,72.0625,0.3125,0.125,5.1875,8.25,0.0625,22,0,72.0625,13.9,0.3125,3.0625,62.9,0,0,0,64,0,5.25,13.7
Amari Cooper,165.8,66.6875,0.375,0.0625,4.5,8.125,0.1875,21,-0.1875,66.875,14.9,0.375,2.9375,55.4,0,0,2,68,-1,4.6875,14.2,66.6875,0.375,0.0625,4.5,8.125,0.1875,21,-0.1875,66.875,14.9,0.375,2.9375,55.4,0,0,2,68,-1,4.6875,14.2
Stefon Diggs,188.3,62.7,0.375,0.05,5,7.275,0.35,23,0.9,61.8,12.63333333,0.375,3,68.1,0,0.075,10.33333333,48.33333333,3.066666667,5.35,11.93333333,61.57142857,0.571428571,0,4.571428571,6.785714286,0.571428571,24,0.928571429,60.64285714,13.3,0.571428571,3,67.4,0,0.071428571,9,59,1.6,5.142857143,12
Stefon Diggs,155.7,63.30769231,0.269230769,0.076923077,5.230769231,7.538461538,0.230769231,22.5,0.884615385,62.42307692,12.3,0.269230769,3,68.45,0,0.076923077,11,43,3.8,5.461538462,11.9,70.23076923,0.230769231,0,6.461538462,8.615384615,0.230769231,23,0.769230769,69.46153846,10.8,0.230769231,3.692307692,75,0,0.076923077,12,46,3.3,6.692307692,10.5
Stefon Diggs,133.8,56.38461538,0.307692308,0.153846154,4,6.461538462,0.230769231,22,1,55.38461538,13.8,0.307692308,2.307692308,61.9,0,0.076923077,10,40,4.3,4.230769231,13.3,56.38461538,0.307692308,0.153846154,4,6.461538462,0.230769231,22,1,55.38461538,13.8,0.307692308,2.307692308,61.9,0,0.076923077,10,40,4.3,4.230769231,13.3
Kenny Golladay,162.6,44.18181818,0.272727273,0,2.545454545,4.363636364,0.090909091,24,0.818181818,43.36363636,17,0.272727273,1.636363636,58.3,0,0,9,54,9,2.636363636,16.8,44.18181818,0.272727273,0,2.545454545,4.363636364,0.090909091,24,0.818181818,43.36363636,17,0.272727273,1.636363636,58.3,0,0,9,54,9,2.636363636,16.8
Jarvis Landry,154.6,64.953125,0.359375,0.21875,6.25,8.90625,0.40625,23.5,1.859375,63.09375,10.1,0.34375,3.515625,70.675,0.015625,0.140625,8,48.75,0.175,6.65625,9.75,61.25,0.5625,0.25,7,10.0625,0.0625,25,-0.4375,61.6875,8.8,0.5625,3.875,69.6,0,0,-7,49,-7,7.0625,8.7
Jarvis Landry,175,66.1875,0.291666667,0.208333333,6,8.520833333,0.520833333,23,2.625,63.5625,10.53333333,0.270833333,3.395833333,71.03333333,0.020833333,0.1875,13,48.66666667,2.566666667,6.520833333,10.1,72.0625,0.25,0.125,5.875,8.1875,0.3125,24,1.0625,71,12.1,0.25,3.3125,71.8,0,0.0625,13,71,3.4,6.1875,11.6
Jarvis Landry,162.3,63.25,0.3125,0.25,6.0625,8.6875,0.625,22.5,3.40625,59.84375,9.75,0.28125,3.4375,70.65,0.03125,0.25,13,37.5,2.15,6.6875,9.35,79.375,0.3125,0.0625,6.875,10.375,1.125,23,7.0625,72.3125,10.5,0.25,3.75,66.3,0.0625,0.5,22,50,6.3,8,9.9
Jarvis Landry,189,47.125,0.3125,0.4375,5.25,7,0.125,22,-0.25,47.375,9,0.3125,3.125,75,0,0,4,25,-2,5.375,8.8,47.125,0.3125,0.4375,5.25,7,0.125,22,-0.25,47.375,9,0.3125,3.125,75,0,0,4,25,-2,5.375,8.8
DeAndre Hopkins,261,74.24050633,0.455696203,0.063291139,5.227848101,9.303797468,0,23,0,74.24050633,14.32,0.455696203,3.848101266,56.32,0,0,0,65.2,0,5.227848101,14.32,91.86666667,0.866666667,0.066666667,6.4,11.6,0,25,0,91.86666667,14.4,0.866666667,4.6,55.2,0,0,0,72,0,6.4,14.4
DeAndre Hopkins,248.3,70.109375,0.359375,0.0625,4.953125,8.765625,0,22.5,0,70.109375,14.3,0.359375,3.671875,56.6,0,0,0,63.5,0,4.953125,14.3,59.625,0.25,0,4.875,9.4375,0,24,0,59.625,12.2,0.25,3.5625,51.7,0,0,0,51,0,4.875,12.2
DeAndre Hopkins,147.9,73.60416667,0.395833333,0.083333333,4.979166667,8.541666667,0,22,0,73.60416667,15,0.395833333,3.708333333,58.23333333,0,0,0,67.66666667,0,4.979166667,15,95.0625,0.6875,0.0625,6.9375,12,0,23,0,95.0625,13.7,0.6875,5.1875,57.8,0,0,0,61,0,6.9375,13.7
DeAndre Hopkins,257.6,62.875,0.25,0.09375,4,6.8125,0,21.5,0,62.875,15.65,0.25,2.96875,58.45,0,0,0,71,0,4,15.65,75.625,0.375,0.125,4.75,7.9375,0,22,0,75.625,15.9,0.375,3.5625,59.8,0,0,0,76,0,4.75,15.9
DeAndre Hopkins,181.5,50.125,0.125,0.0625,3.25,5.6875,0,21,0,50.125,15.4,0.125,2.375,57.1,0,0,0,66,0,3.25,15.4,50.125,0.125,0.0625,3.25,5.6875,0,21,0,50.125,15.4,0.125,2.375,57.1,0,0,0,66,0,3.25,15.4
Marlon Mack,201.6,41.64285714,0.285714286,0.071428571,1.5,2.357142857,6.642857143,21,25.57142857,16.07142857,10.7,0.071428571,0.714285714,63.6,0.214285714,1.428571429,35,34,3.8,8.142857143,5.1,41.64285714,0.285714286,0.071428571,1.5,2.357142857,6.642857143,21,25.57142857,16.07142857,10.7,0.071428571,0.714285714,63.6,0.214285714,1.428571429,35,34,3.8,8.142857143,5.1
Cooper Kupp,109.1,57.93333333,0.333333333,0.066666667,4.133333333,6.266666667,0,24,0,57.93333333,14,0.333333333,2.8,66,0,0,0,64,0,4.133333333,14,57.93333333,0.333333333,0.066666667,4.133333333,6.266666667,0,24,0,57.93333333,14,0.333333333,2.8,66,0,0,0,64,0,4.133333333,14
Kenyan Drake,188.7,34.625,0.1875,0.09375,1.28125,1.8125,5.1875,22.5,25.71875,8.90625,6.3,0.03125,0.28125,78.35,0.15625,1.09375,55.5,28,5.1,6.46875,5.4,55.1875,0.25,0.125,2,3,8.3125,23,40.25,14.9375,7.5,0.0625,0.4375,66.7,0.1875,1.625,66,47,4.8,10.3125,5.4
Kenyan Drake,144.8,14.0625,0.125,0.0625,0.5625,0.625,2.0625,22,11.1875,2.875,5.1,0,0.125,90,0.125,0.5625,45,9,5.4,2.625,5.4,14.0625,0.125,0.0625,0.5625,0.625,2.0625,22,11.1875,2.875,5.1,0,0.125,90,0.125,0.5625,45,9,5.4,2.625,5.4
Mike Evans,230.4,75.06557377,0.524590164,0.032786885,5.06557377,9.491803279,0,22.5,0,75.06557377,14.925,0.524590164,4.032786885,53.35,0,0,0,52.75,0,5.06557377,14.925,66.73333333,0.333333333,0.066666667,4.733333333,9.066666667,0,24,0,66.73333333,14.1,0.333333333,3.666666667,52.2,0,0,0,42,0,4.733333333,14.1
Mike Evans,155.6,77.7826087,0.586956522,0.02173913,5.173913043,9.630434783,0,22,0,77.7826087,15.2,0.586956522,4.152173913,53.73333333,0,0,0,56.33333333,0,5.173913043,15.2,82.5625,0.75,0,6,10.8125,0,23,0,82.5625,13.8,0.75,5.125,55.5,0,0,0,45,0,6,13.8
Mike Evans,245.1,75.23333333,0.5,0.033333333,4.733333333,9,0,21.5,0,75.23333333,15.9,0.5,3.633333333,52.85,0,0,0,62,0,4.733333333,15.9,80.4,0.2,0.066666667,4.933333333,9.866666667,0,22,0,80.4,16.3,0.2,4.2,50,0,0,0,68,0,4.933333333,16.3
Mike Evans,168.1,70.06666667,0.8,0,4.533333333,8.133333333,0,21,0,70.06666667,15.5,0.8,3.066666667,55.7,0,0,0,56,0,4.533333333,15.5,70.06666667,0.8,0,4.533333333,8.133333333,0,21,0,70.06666667,15.5,0.8,3.066666667,55.7,0,0,0,56,0,4.533333333,15.5
Darren Waller,12.1,5.722222222,0.111111111,0,0.666666667,1.277777778,0,23.5,0,5.722222222,8.75,0.111111111,0.444444444,46.05,0,0,0,16,0,0.666666667,8.75,7.083333333,0.166666667,0,0.833333333,1.416666667,0,24,0,7.083333333,8.5,0.166666667,0.583333333,58.8,0,0,0,15,0,0.833333333,8.5
Darren Waller,24,3,0,0,0.333333333,1,0,23,0,3,9,0,0.166666667,33.3,0,0,0,17,0,0.333333333,9,3,0,0,0.333333333,1,0,23,0,3,9,0,0.166666667,33.3,0,0,0,17,0,0.333333333,9
Allen Robinson,118.8,66.23255814,0.511627907,0.023255814,4.697674419,8.930232558,0,22.5,0,66.23255814,14.5,0.511627907,3.23255814,65.15,0,0,0,50.75,0,4.697674419,14.5,17,0,0,1,1,0,24,0,17,17,0,1,100,0,0,0,17,0,1,17
Allen Robinson,2.2,67.4047619,0.523809524,0.023809524,4.785714286,9.119047619,0,22,0,67.4047619,13.66666667,0.523809524,3.285714286,53.53333333,0,0,0,62,0,4.785714286,13.66666667,55.1875,0.375,0.0625,4.5625,9.4375,0,23,0,55.1875,12.1,0.375,3.1875,48.3,0,0,0,42,0,4.5625,12.1
Allen Robinson,147.8,74.92307692,0.615384615,0,4.923076923,8.923076923,0,21.5,0,74.92307692,14.45,0.615384615,3.346153846,56.15,0,0,0,72,0,4.923076923,14.45,87.5,0.875,0,5,9.4375,0,22,0,87.5,17.5,0.875,3.8125,53,0,0,0,90,0,5,17.5
Allen Robinson,254.5,54.8,0.2,0,4.8,8.1,0,21,0,54.8,11.4,0.2,2.6,59.3,0,0,0,54,0,4.8,11.4,54.8,0.2,0,4.8,8.1,0,21,0,54.8,11.4,0.2,2.6,59.3,0,0,0,54,0,4.8,11.4
